text,date,category,processed_text
Our Emergency Relief Team brings blankets and food packages to Mexico Earthquake victims https://t.co/qz9ZwC974X https://t.co/0j1zgxfJMU,28_9_2017,rescue_volunteering_or_donation_effort,our emergency relief team brings blankets and food packages to mexico earthquake victims 
RT @PopWrapped: ICYMI: Mexico's Second Earthquake In Two Weeks Leaves Over 200 Dead: https://t.co/fesvjt8T0E https://t.co/BZPauUUYxD,28_9_2017,injured_or_dead_people,rt icymi mexico second earthquake in two weeks leaves over dead 
Took granddaughters back to school in Mexico City today First time after earthquake. Study hard :7am to 5pm. https://t.co/KUzdQCttzR,28_9_2017,not_humanitarian,took granddaughters back to school in mexico city today first time after earthquake study hard am to pm 
How free meals foster community in post-earthquake Mexico City https://t.co/vovrdzpljq https://t.co/v0v0wksvvh,28_9_2017,rescue_volunteering_or_donation_effort,how free meals foster community in post earthquake mexico city 
#Disabled Israeli soldiers aid #Mexico earthquake rescue effort. https://t.co/JlE82sBSb0 DAFN #hmrd https://t.co/Kx9BmbsOR8,28_9_2017,rescue_volunteering_or_donation_effort, disabled israeli soldiers aid mexico earthquake rescue effort dafn hmrd 
"A damaged apartment is seen after the earthquake, in the Narrate neighborhood in Mexico City. https://t.co/RzMwGzXAi9",28_9_2017,infrastructure_and_utility_damage, damaged apartment is seen after the earthquake in the narrate neighborhood in mexico city 
"Together for Mexico: Fundraising event for Mexico's earthquake victims. Join us! October 1, Vancouver BC. https://t.co/5VsdnpoDDJ",28_9_2017,not_humanitarian,together for mexico fundraising event for mexico earthquake victims join us october vancouver bc 
Edible mexico city post-earthquake reveals everyday heroes.. https://t.co/XSdKXRTgES https://t.co/nOSvdeaIas,28_9_2017,not_humanitarian,edible mexico city post earthquake reveals everyday heroes 
EXCLUSIVE: Collapsed school in Mexico earthquake was under investigation forâ€¦ https://t.co/3OVJWAKWn7 https://t.co/Y7FKQWTFFC,28_9_2017,infrastructure_and_utility_damage,exclusive collapsed school in mexico earthquake was under investigation forâ 
If you are in LA on Oct 3rd- @BluJamCafe is donating 20% of all proceeds to the #mexicoearthquake relief fund. https://t.co/BNzuJ2YgbQ,28_9_2017,rescue_volunteering_or_donation_effort,if you are in la on oct rd is donating of all proceeds to the mexicoearthquake relief fund 
#KimKardashian to donate proceeds of her @VogueMexico cover to help earthquake victims https://t.co/SBsxLjxLQC https://t.co/vMznmuTklV,28_9_2017,rescue_volunteering_or_donation_effort, kimkardashian to donate proceeds of her cover to help earthquake victims 
Brave And Heroic Dog Saves Mexico Earthquake Survivors https://t.co/TsSHNh934U https://t.co/8rTK4p3IHU,28_9_2017,rescue_volunteering_or_donation_effort,brave and heroic dog saves mexico earthquake survivors 
In Mexico will demolish the building of the Ministry of Transport damaged at anÂ earthquake https://t.co/0terj3dk7y https://t.co/PjG5yOWUTQ,28_9_2017,infrastructure_and_utility_damage,in mexico will demolish the building of the ministry of transport damaged at anâ earthquake 
Kim Kardashian Is Bringing Awareness To The Need For Earthquake Relief Efforts In Mexico! https://t.co/bh7NtmNwcr https://t.co/KxLERmMgZS,28_9_2017,not_humanitarian,kim kardashian is bringing awareness to the need for earthquake relief efforts in mexico 
How the Verificado19s campaign is fact-checking Mexico's earthquake https://t.co/Gam5czYBNg https://t.co/slSqZjGuAo,28_9_2017,other_relevant_information,how the verificado campaign is fact checking mexico earthquake 
(Metro):#Kim Kardashian-West donating proceeds from #Vogue Mexico cover to Earthquake.. https://t.co/k4Qq8y93i4 https://t.co/WgfYfyCHuZ,28_9_2017,rescue_volunteering_or_donation_effort, metro sad kim kardashian west donating proceeds from vogue mexico cover to earthquake 
RT @NielsenMktg: Estimated #tsunami arrival times by location around the #Mexico #earthquake https://t.co/OUdJUKukqN,29_9_2017,other_relevant_information,rt estimated tsunami arrival times by location around the mexico earthquake 
HRA stands with Mexico amid the earthquake of September 19th #FuerzaMexico https://t.co/3NJpDGxjTF,29_9_2017,not_humanitarian,hra stands with mexico amid the earthquake of september th fuerzamexico 
EXCLUSIVE: 'Star Wars' Star Diego Luna Urges Fans to Help Mexico After Devastating Earthquake: We Need You https://t.co/VwqiwV3tCs,29_9_2017,rescue_volunteering_or_donation_effort,exclusive star wars star diego luna urges fans to help mexico after devastating earthquake we need you 
"Mexico: We are the Crack, They are the Collapse https://t.co/vm4tWc1nx1 #mexicoearthquake #SismosMexico2017 https://t.co/x2yUMUQoKG",29_9_2017,not_humanitarian,mexico we are the crack they are the collapse mexicoearthquake sismosmexico 
I wrote about the Mexico earthquake for Liberation News https://t.co/lB2z8BroYG https://t.co/FFeWdtlr86,29_9_2017,not_humanitarian, wrote about the mexico earthquake for liberation news 
@Harry_Styles wait... wasn't Mexico City suffered from an earthquake last week? Just asking https://t.co/UIlEbnd9MR,29_9_2017,not_humanitarian, wait wasn mexico city suffered from an earthquake last week just asking 
"strong #earthquake shakes Offshore Chiapas, #Mexico 7 min ago. More info at: https://t.co/PbUwTZMnIv https://t.co/08rrV8gr57",29_9_2017,other_relevant_information,strong earthquake shakes offshore chiapas mexico min ago more info at 
"M5.6 earthquake 119km SSW of Tres Picos, Mexico 2017-09-29T04:00:22Z depth 21.66km 94Â° 2' 47"" W 14Â° 54' 14"" N https://t.co/SyN2NDOzXv",29_9_2017,other_relevant_information, earthquake km ssw of tres picos mexico depth km â â 
Purchased!!! #BuyMiGenteRemix #Hurricane #Earthquake #Houston #Mexico #PuertoRico https://t.co/s0PoJwFTIM,29_9_2017,not_humanitarian,purchased buymigenteremix hurricane earthquake houston mexico puertorico 
"M5.6 #earthquake - 119km SSW of Tres Picos, Mexico - Broadband EW-component #Fordham seismic station #Bronx #NYC https://t.co/qeGHN7MqLK",29_9_2017,not_humanitarian, earthquake km ssw of tres picos mexico broadband ew component fordham seismic station bronx nyc 
Futurism | Why was #MexicoCity's earthquake so unusual? https://t.co/QwMY8DDx8V https://t.co/gfmbqY1NI5,29_9_2017,other_relevant_information,futurism why was mexicocity earthquake so unusual 
"5.6 MAGNITUDE UNDERSEA EARTHQUAKE OFF CHIAPAS, MEXICO @weatherchannel @AMHQ @USGSBigQuakes @wjrnewsdesk @PGLocal4 https://t.co/aYrAMK3dAq",29_9_2017,other_relevant_information, magnitude undersea earthquake off chiapas mexico 
"#Chiapas and #Puebla, #mexicoearthquake : Chain Reaction or Coincidence? https://t.co/xtv1XIq68j https://t.co/B0UcwjKwNd",29_9_2017,not_humanitarian, chiapas and puebla mexicoearthquake chain reaction or coincidence 
Virgin Mary statue â€˜started cryingâ€™ after Mexico earthquake that killed 343 https://t.co/NKwnk08SzT https://t.co/d7lqL54YBr,29_9_2017,not_humanitarian,virgin mary statue â started cryingâ after mexico earthquake that killed 
6.0 magnitude earthquake hits 220 kilometres away from Mexico shoreline in North Pacific Ocean https://t.co/PiAWf6Hzsj,29_9_2017,other_relevant_information, magnitude earthquake hits kilometres away from mexico shoreline in north pacific ocean 
#NASAâ€™s suitcase-sized radar helps find #earthquake survivors in #Mexico https://t.co/pNkfezMfg0 https://t.co/WGwDEjqS9Q,29_9_2017,missing_or_found_people, nasaâ suitcase sized radar helps find earthquake survivors in mexico 
Economic Costs of Mexicoâ€™s Earthquake Could SurpassÂ $2B https://t.co/6cherGysQ3 https://t.co/slT7Dnhsdd,29_9_2017,infrastructure_and_utility_damage,economic costs of mexicoâ earthquake could surpassâ 
Virgin Mary statue has 'CRIED and MOVED' since deadly Mexican earthquake https://t.co/sqXqZHhBhF https://t.co/n4VJTMde0P,29_9_2017,other_relevant_information,virgin mary statue has cried and moved since deadly mexican earthquake 
"Christian young people shot, robbed and raped delivering earthquake aid in south Mexico: https://t.co/Qt6UbXiF9E https://t.co/E8yLgqAvtD",29_9_2017,other_relevant_information,christian young people shot robbed and raped delivering earthquake aid in south mexico 
Yâ€™all look at MY presidentá½ C #PuertoRicoRelief #mexicoearthquake https://t.co/ss3hOK4G6v,29_9_2017,not_humanitarian,yâ all look at my presidentá½ puertoricorelief mexicoearthquake 
Five Must Read Articles About Mexico's Devastating Earthquake https://t.co/uBuxpxwHFn https://t.co/N0VH4IubeL,29_9_2017,other_relevant_information,five must read articles about mexico devastating earthquake 
RAW VIDEO: Terrified Mexicans Run From Crumbling Buildings - Mexico Earthquake https://t.co/BBimfSXa8w #staged https://t.co/Sq2uiNjU02,29_9_2017,infrastructure_and_utility_damage,raw video terrified mexicans run from crumbling buildings mexico earthquake staged 
"Celtic FC Foundation donate Â£10,000 after Mexicoâ€™s earthquake #Hailhail https://t.co/ZlDbt1DuPq https://t.co/sQFSuk9QR4",29_9_2017,rescue_volunteering_or_donation_effort,celtic fc foundation donate â after mexicoâ earthquake hailhail 
RT @newscientist: Mysterious lights in the sky seen after Mexicoâ€™s huge earthquake https://t.co/rmdSjXHctl https://t.co/D9tHSqi2vp,29_9_2017,not_humanitarian,rt mysterious lights in the sky seen after mexicoâ huge earthquake 
Why Mexicoâ€™s 1985 earthquake didnâ€™t start a political revolution https://t.co/SzS2Cobc5i https://t.co/KxHiaWL7Kz,29_9_2017,not_humanitarian,why mexicoâ earthquake didnâ start political revolution 
"remember when alexandra daddario posted this insensitive tweet ,around the time of the mexico earthquake https://t.co/X47mLHxmqA",29_9_2017,not_humanitarian,remember when alexandra daddario posted this insensitive tweet around the time of the mexico earthquake 
"Rare...? 3.2 earthquake on Fri, 29 Sep 11:35:53 UTC / NEW MEXICO https://t.co/1cKUKf1kb0 https://t.co/Ulr6PopGfr",29_9_2017,other_relevant_information,rare earthquake on fri sep utc new mexico 
Mexican rescue dog Frida became symbol of earthquake hope.. https://t.co/4WmAz1sZkj @sumeidha @SumathiIyer https://t.co/vtVussmpzM,29_9_2017,not_humanitarian,mexican rescue dog frida became symbol of earthquake hope 
Sampson Boxing plan to donate fight proceeds to Mexico Earthquake https://t.co/1YAqY7h0JI #boxing https://t.co/fkOI6B8SMH,29_9_2017,rescue_volunteering_or_donation_effort,sampson boxing plan to donate fight proceeds to mexico earthquake boxing 
Mexico Earthquake Causes a Strong Flight to Quality Commercial Property Assets https://t.co/SErMTP9w12 https://t.co/mPuqOx6Xla,29_9_2017,other_relevant_information,mexico earthquake causes strong flight to quality commercial property assets 
RT @thorjohnsonxxx: Good night á¼Ÿ2á¼ŸD #MexicoEarthquake https://t.co/prbNkL5quo,29_9_2017,not_humanitarian,rt good night á¼ÿ á¼ÿd mexicoearthquake 
Why you don't need to cancel a trip to Mexico after the earthquake https://t.co/doo4XYI5dw via @TravelLeisure https://t.co/t9mt6HhorE,29_9_2017,other_relevant_information,why you don need to cancel trip to mexico after the earthquake via 
Partner Nation Air Forces Direct Aid to Mexico following Earthquake https://t.co/ii0h893mae https://t.co/6KgfBR5wpU,29_9_2017,rescue_volunteering_or_donation_effort,partner nation air forces direct aid to mexico following earthquake 
Mexico City quake seriously damaged this film archive: https://t.co/VTQIjQuhum https://t.co/qBT62G8Q9n https://t.co/Zqx2OuGhcd,29_9_2017,infrastructure_and_utility_damage,mexico city quake seriously damaged this film archive 
"After #Mexico #Earthquake, #Bike #Brigade #Delivers Much-Nee... - https://t.co/Sjkx0PfN2P - #MuchNee #News https://t.co/6MPNJhOQuz",29_9_2017,not_humanitarian,after mexico earthquake bike brigade delivers much nee muchnee news 
Punk/hc benefit show for Mexico City earthquake victims at @SpiderHouseATX on Sunday https://t.co/oDivpiaNsu,29_9_2017,rescue_volunteering_or_donation_effort,punk hc benefit show for mexico city earthquake victims at on sunday 
#Morelos Promoting Health Risk Awareness After #MexicoEarthQuake https://t.co/n1HiJ0PQ2V https://t.co/EUMEnkpDoY,29_9_2017,other_relevant_information, morelos promoting health risk awareness after mexicoearthquake 
Puerto Rico Hurricane and Mexico Earthquake Relief Fund - FLACS will be collecting specific https://t.co/oOLweIOyMM https://t.co/LLhbthCk8I,29_9_2017,not_humanitarian,puerto rico hurricane and mexico earthquake relief fund flacs will be collecting specific 
Statue of the Virgin Mary has been crying and moving her hands ever since Mexico was hit byâ€¦ https://t.co/oovUTk8mX2 https://t.co/YvhDc5zwl9,29_9_2017,not_humanitarian,statue of the virgin mary has been crying and moving her hands ever since mexico was hit byâ 
RT @NBCNews: LATEST: Pacific Tsunami Warning Center has now updated Mexico earthquake to 8.2 magnitude https://t.co/VgSFkvPdDK,29_9_2017,other_relevant_information,rt latest pacific tsunami warning center has now updated mexico earthquake to magnitude 
"Lloydâ€™s braces for hurricane profit damage after Harvey, Irma and Maria https://t.co/IuZklzQvFn https://t.co/QiRwfFpkhW",29_9_2017,not_humanitarian,lloydâ braces for hurricane profit damage after harvey irma and maria 
"Warnings over school ignored before deadly Mexico earthquake, officialÂ says https://t.co/EVFfSr7BcH https://t.co/1lZtPaLDng",29_9_2017,other_relevant_information,warnings over school ignored before deadly mexico earthquake officialâ says 
"Beyonce Releases Spanish-Language Track To Benefit Puerto Rico and Mexico Hurricane,â€¦ https://t.co/RoHG7ttp0K https://t.co/1yb9NyBeBX",29_9_2017,not_humanitarian,beyonce releases spanish language track to benefit puerto rico and mexico hurricane â 
#TEC Authorities Won't Release Name of Collapsed Bridge Builders https://t.co/8QJZAFcBSE #itesm #MexicoEarthquake https://t.co/AQWsrVIdQJ,29_9_2017,infrastructure_and_utility_damage, tec authorities won release name of collapsed bridge builders itesm mexicoearthquake 
Mexico: The Earthquake of Our Struggle for Our 43 Children https://t.co/Q5YjNk84SK https://t.co/6dI2WuOLpE,29_9_2017,rescue_volunteering_or_donation_effort,mexico the earthquake of our struggle for our children 
Kim Kardashian Showcases Sexy Looks in Vogue Mexico Cover Shoot and Makes a Plea to Help Earthquake Victims https://t.co/ZSzLTpMUDw,29_9_2017,not_humanitarian,kim kardashian showcases sexy looks in vogue mexico cover shoot and makes plea to help earthquake victims 
@Koreandogs @APASDEM @ChangeItalia Remember who saved people in #mexicoearthquake ...angeldogs! https://t.co/0Ct3lzJ1m2,29_9_2017,not_humanitarian, remember who saved people in mexicoearthquake angeldogs 
Mexico City Motorcyclists Provide Aid After Earthquake https://t.co/JiwtqiXlkc via @motorcyclistmag #reflective #tt https://t.co/T7UltgjLZr,29_9_2017,rescue_volunteering_or_donation_effort,mexico city motorcyclists provide aid after earthquake via reflective tt 
AR Professor Selected to Study Recent Mexico Earthquake https://t.co/7RujAKOU3D #ARNews @kark4news https://t.co/GGepPLfX43,29_9_2017,other_relevant_information,ar professor selected to study recent mexico earthquake arnews 
"Dine with us Tuesday, October 3rd, and we'll donate 20% of all sales to help earthquake victims of Mexico. https://t.co/uI9xrOvghl",29_9_2017,rescue_volunteering_or_donation_effort,dine with us tuesday october rd and we will donate of all sales to help earthquake victims of mexico 
"âœŠThe signal means silent, is a symbol after Mexico earthquake @vancityvogue check the news https://t.co/rlPA9vul1Q",30_9_2017,other_relevant_information,âœšthe signal means silent is symbol after mexico earthquake check the news 
"âœŠThe signal means silent, is a symbol after Mexico earthquake @vancityvogue check the news https://t.co/rlPA9vul1Q",30_9_2017,other_relevant_information,âœšthe signal means silent is symbol after mexico earthquake check the news 
First round to donate! Thk you Ms.Walsh @PS10FortHill for organizing @PS16School #PuertoRicoRelief #mexicoearthquake https://t.co/m80u2Ld9H9,30_9_2017,rescue_volunteering_or_donation_effort,first round to donate thk you ms walsh for organizing puertoricorelief mexicoearthquake 
Carla Nava with LU Send Now discusses plans to assist those devastated by the latest earthquake in Mexico. https://t.co/IbyA6j2Qyj,30_9_2017,rescue_volunteering_or_donation_effort,carla nava with lu send now discusses plans to assist those devastated by the latest earthquake in mexico 
Baking for Mexico: Two-day bake sale created for victims of Mexico City earthquake https://t.co/FviOBVMKAw https://t.co/FdC2zTtmbO,30_9_2017,other_relevant_information,baking for mexico two day bake sale created for victims of mexico city earthquake 
comunal: taller de arquitectura reports from mexico in the wake of devastating earthquakes https://t.co/2EW0iPdp3e https://t.co/6QDkZAxNau,30_9_2017,other_relevant_information,comunal taller de arquitectura reports from mexico in the wake of devastating earthquakes 
comunal: taller de arquitectura reports from mexico in the wake of devastating earthquakes https://t.co/2EW0iPdp3e https://t.co/6QDkZAxNau,30_9_2017,other_relevant_information,comunal taller de arquitectura reports from mexico in the wake of devastating earthquakes 
comunal: taller de arquitectura reports from mexico in the wake of devastating earthquakes https://t.co/2EW0iPdp3e https://t.co/6QDkZAxNau,30_9_2017,other_relevant_information,comunal taller de arquitectura reports from mexico in the wake of devastating earthquakes 
"Big One WILL hit California soon as huge earthquake rattles Mexico, scientist warns https://t.co/wE9K5zNcHW https://t.co/pRkeQq6mEJ",30_9_2017,other_relevant_information,big one will hit california soon as huge earthquake rattles mexico scientist warns 
Kim Kardashian poses topless for Vogue Mexico as she pledges proceeds to earthquakeÂ relief https://t.co/ytVqI6MKrC https://t.co/jILhfq4hag,30_9_2017,not_humanitarian,kim kardashian poses topless for vogue mexico as she pledges proceeds to earthquakeâ relief 
Why do some buildings fail catastrophically during earthquakes? Lessons from Mexico City https://t.co/QWVKua0NwX https://t.co/FCzSlnZkAf,30_9_2017,infrastructure_and_utility_damage,why do some buildings fail catastrophically during earthquakes lessons from mexico city 
"Rocked by the quake, #Mexico's #economy could get a boost from the rebuilding https://t.co/cmc9m0JlVE https://t.co/HUHgeQmFDG",30_9_2017,other_relevant_information,rocked by the quake mexico economy could get boost from the rebuilding 
Mexicoâ€™s president faces an earthquake of his own when he asks citizens for disaster assistance https://t.co/r06ZVObmmz,30_9_2017,other_relevant_information,mexicoâ president faces an earthquake of his own when he asks citizens for disaster assistance 
"M2.2 #earthquake 85mi SW of #Yuma, AZ at 05:15am. 39mi SW of Alberto Oviedo Mota, Mexico â€” https://t.co/PI5szOvh4B https://t.co/avcZNyvMFN",30_9_2017,not_humanitarian, earthquake mi sw of yuma az at am mi sw of alberto oviedo mota mexico â 
"M2.2 #earthquake 85mi SW of #Yuma, AZ at 05:15am. 39mi SW of Alberto Oviedo Mota, Mexico â€” https://t.co/PI5szOvh4B https://t.co/avcZNyvMFN",30_9_2017,not_humanitarian, earthquake mi sw of yuma az at am mi sw of alberto oviedo mota mexico â 
"M2.2 #earthquake 85mi SW of #Yuma, AZ at 05:15am. 39mi SW of Alberto Oviedo Mota, Mexico â€” https://t.co/PI5szOvh4B https://t.co/avcZNyvMFN",30_9_2017,not_humanitarian, earthquake mi sw of yuma az at am mi sw of alberto oviedo mota mexico â 
Thank you #K9s #Military #Police for your dogs saving lives #MexicoEarthquake ...heroes https://t.co/v3S8Rf8zLw https://t.co/aFSfk0z3xg,30_9_2017,not_humanitarian,thank you military police for your dogs saving lives mexicoearthquake heroes 
Earthquake effects in Mexico City? No!!!! Devastating effects from corruption!!!!! https://t.co/HNVajZwkp5,30_9_2017,not_humanitarian,earthquake effects in mexico city no devastating effects from corruption 
Hoover High students holding benefit concert for Mexico City earthquake victims: https://t.co/XeAq9UqiJY https://t.co/VPRsqymmGf,30_9_2017,rescue_volunteering_or_donation_effort,hoover high students holding benefit concert for mexico city earthquake victims 
RT @ceripadley: Friend sent me this picture of a building on her street. #mexicoearthquake https://t.co/8N3ujh5xBp,30_9_2017,infrastructure_and_utility_damage,rt friend sent me this picture of building on her street mexicoearthquake 
Crowd Erupts In Applause As #Dog Pulled From Wreckage Of #Earthquake In #Mexico https://t.co/hq8e2yxoA0 https://t.co/nvnm6luQOH,30_9_2017,rescue_volunteering_or_donation_effort,crowd erupts in applause as dog pulled from wreckage of earthquake in mexico 
Diego Luna takes a knee on â€˜Conanâ€™ and gets emotional about Mexico earthquake. https://t.co/HiBLkVbLv9 https://t.co/vbXx0NOZo1,30_9_2017,not_humanitarian,diego luna takes knee on â conanâ and gets emotional about mexico earthquake 
@aircanada staff helped us pack 480 Water Purification Kits for #Mexico #earthquake today! https://t.co/yMnLU0xWph,30_9_2017,rescue_volunteering_or_donation_effort, staff helped us pack water purification kits for mexico earthquake today 
Signs of corruption emerge from rubble of #MexicoEarthquake #FueraPRI https://t.co/A8flxHOvDr https://t.co/SCtzMPHkZ9,30_9_2017,other_relevant_information,signs of corruption emerge from rubble of mexicoearthquake fuerapri 
Signs of corruption emerge from rubble of #MexicoEarthquake #FueraPRI https://t.co/A8flxHOvDr https://t.co/SCtzMPHkZ9,30_9_2017,other_relevant_information,signs of corruption emerge from rubble of mexicoearthquake fuerapri 
Donations are already coming in! #MexicoEarthquake Benefit concert at #HooverHigh starts at noon #LoveSDschools https://t.co/HypZG2xq2N,30_9_2017,rescue_volunteering_or_donation_effort,donations are already coming in mexicoearthquake benefit concert at hooverhigh starts at noon lovesdschools 
#FoxAlgeria Death toll rises to 360 in Mexico earthquake https://t.co/jY3aGrR8TS #algerie #Ø§Ù„Ø¬Ø²Ø§Ø¦Ø± https://t.co/FK06ep6X9C,30_9_2017,injured_or_dead_people, foxalgeria death toll rises to in mexico earthquake algerie ø ù ø ø²ø ø ø 
Enjoy a tasty dinner at Zocalo Monday and help Mexico Earthquake survivors. https://t.co/yQQHKRMMZE https://t.co/tLBuoV78TO,30_9_2017,not_humanitarian,enjoy tasty dinner at zocalo monday and help mexico earthquake survivors 
Give this dog a bone! #mexicoearthquake #dogs https://t.co/z7ivgNMx4n,30_9_2017,not_humanitarian,give this dog bone mexicoearthquake dogs 
"LCF is at the @deyoungmuseum today, raising $ for #Mexico! Stop by or donate âž–https://t.co/MRzAuxSFp3 https://t.co/Li9wVE0GRv",30_9_2017,rescue_volunteering_or_donation_effort,lcf is at the today raising for mexico stop by or donate âž 
"LCF is at the @deyoungmuseum today, raising $ for #Mexico! Stop by or donate âž–https://t.co/MRzAuxSFp3 https://t.co/Li9wVE0GRv",30_9_2017,rescue_volunteering_or_donation_effort,lcf is at the today raising for mexico stop by or donate âž 
US photographer who shot Mexico earthquake in 1985 hurt in 2017's https://t.co/rXASUL1GPK https://t.co/43nD7R723b,30_9_2017,injured_or_dead_people,us photographer who shot mexico earthquake in hurt in 
#Chive Rescue dog with 52 saved lives takes on post-earthquake Mexico https://t.co/rWqNmFdesH #DerangedRadio https://t.co/iyDhw8WtYN,30_9_2017,rescue_volunteering_or_donation_effort, chive rescue dog with saved lives takes on post earthquake mexico derangedradio 
"I WANT MY LE RACLETTE,, !! WE SURVIVED TO THE MEXICO EARTHQUAKE !! WHAT EXPERIENCE,, !! OH MY GOD !! https://t.co/bkntfXhY2v",30_9_2017,not_humanitarian, want my le raclette we survived to the mexico earthquake what experience oh my god 
Criminal complaint over #EnriqueRebsamen schoolâ€™s collapse. #MexicoEarthquake #corruption https://t.co/cijQeNglLL https://t.co/dIQOooLWEZ,30_9_2017,not_humanitarian,criminal complaint over enriquerebsamen schoolâ collapse mexicoearthquake corruption 
"RT: Deaths with mexico 7.1 earthquake increase to 358. https://t.co/SgVasfb8q2 https://t.co/ydkgoqffW8 October 01, 2017 at 03:06AM #USSupâ€¦",01_10_2017,injured_or_dead_people,rt deaths with mexico earthquake increase to october at am ussupâ 
.@salmahayek thanks 'soul-sister' #PenelopeCruz for donating to Mexico earthquake relief https://t.co/MPvsVaCnUg https://t.co/B8RshuKAGd,01_10_2017,not_humanitarian, thanks soul sister penelopecruz for donating to mexico earthquake relief 
âœ JOIN US Oct 1st 10:00am- 6pm Show your support and love for victims of Mexico's earthquake https://t.co/Atu723oASK,01_10_2017,rescue_volunteering_or_donation_effort,âœ join us oct st am pm show your support and love for victims of mexico earthquake 
Albertans organizing Mexico earthquake relief overwhelmed with support â€“Â Calgary https://t.co/bwIbcUiiHx https://t.co/EoVKWmXfQn,01_10_2017,rescue_volunteering_or_donation_effort,albertans organizing mexico earthquake relief overwhelmed with support â â calgary 
Local volunteers and @HFUSA setting up sanitation facilities in Colonia del Mar for victims of the #MexicoEarthquake https://t.co/UHnOuxkSZG,01_10_2017,rescue_volunteering_or_donation_effort,local volunteers and setting up sanitation facilities in colonia del mar for victims of the mexicoearthquake 
#Thisweek #weekly #briefing - News round up. a #socialites dream https://t.co/yPa1qCvMYU https://t.co/kQij1MOLae,01_10_2017,not_humanitarian, thisweek weekly briefing news round up socialites dream 
Strange â€œEarthquake Lightsâ€ Accompanied Mexicoâ€™s 8.2 Magnitude Earthquake https://t.co/2jwVtRGbhq #futurism #future https://t.co/CPKxOLIuGb,01_10_2017,other_relevant_information,strange â œearthquake lightsâ accompanied mexicoâ magnitude earthquake futurism future 
"Got a totally inappropriate response for my complaint about the Mexico earthquake coverage. Seriously, @BBCWorld! https://t.co/aJeSRkXrRU",01_10_2017,not_humanitarian,got totally inappropriate response for my complaint about the mexico earthquake coverage seriously 
Friends &amp; family greeted @LACo_FD search &amp; rescue team back #California #MexicoEarthquake . WELCOME HOME!! https://t.co/bOwM16rLtl @theOFDA,01_10_2017,other_relevant_information,friends amp family greeted search amp rescue team back california mexicoearthquake welcome home 
Friends &amp; family greeted @LACo_FD search &amp; rescue team back #California #MexicoEarthquake . WELCOME HOME!! https://t.co/bOwM16rLtl @theOFDA,01_10_2017,not_humanitarian,friends amp family greeted search amp rescue team back california mexicoearthquake welcome home 
Friends &amp; family greeted @LACo_FD search &amp; rescue team back #California #MexicoEarthquake . WELCOME HOME!! https://t.co/bOwM16rLtl @theOFDA,01_10_2017,other_relevant_information,friends amp family greeted search amp rescue team back california mexicoearthquake welcome home 
Friends &amp; family greeted @LACo_FD search &amp; rescue team back #California #MexicoEarthquake . WELCOME HOME!! https://t.co/bOwM16rLtl @theOFDA,01_10_2017,other_relevant_information,friends amp family greeted search amp rescue team back california mexicoearthquake welcome home 
New footage of the earthquake in Mexico via /r/videos https://t.co/h4rTkba2ff https://t.co/f6WQZMaIOl,01_10_2017,not_humanitarian,new footage of the earthquake in mexico via videos 
Kankakee salon raising money for Mexico City earthquake victims through haircuts today. https://t.co/Jmvz8lZGeI https://t.co/2ToAWbuS9g,01_10_2017,rescue_volunteering_or_donation_effort,kankakee salon raising money for mexico city earthquake victims through haircuts today 
"In Mexico City, this Jewish NGO is the go-to agency for earthquake relief - https://t.co/2W1f4eEK0X https://t.co/CIski8STJm",01_10_2017,rescue_volunteering_or_donation_effort,in mexico city this jewish ngo is the go to agency for earthquake relief 
Four Tet to headline Mexico earthquake fundraiser in London https://t.co/q6V5glmWkk https://t.co/xlyle0MZ2x,01_10_2017,rescue_volunteering_or_donation_effort,four tet to headline mexico earthquake fundraiser in london 
RT @sdut: Photos: Meet the sniff dogs rescuing earthquake survivors in Mexico https://t.co/sWBrKvvyZt https://t.co/tMzvXjk5J4,01_10_2017,not_humanitarian,rt photos meet the sniff dogs rescuing earthquake survivors in mexico 
Distributing tarps in huamuchil #oaxaca #mexicoearthquake https://t.co/SlBtPzXwQ7,01_10_2017,rescue_volunteering_or_donation_effort,distributing tarps in huamuchil oaxaca mexicoearthquake 
New top story on Hacker News: Mexico's 7.2 Earthquake from a transit camera https://t.co/S2pNeeN5Tz https://t.co/pVCG2U7hCo,01_10_2017,not_humanitarian,new top story on hacker news mexico earthquake from transit camera 
Raw: New footage emerges of horror building collapse during Mexico earthquake https://t.co/c9YeANFqYE https://t.co/Oy6JFoSONH,01_10_2017,infrastructure_and_utility_damage,raw new footage emerges of horror building collapse during mexico earthquake 
Today in Mexicoâ€™s Magic Realism... á¼Ÿ2á¼ŸD https://t.co/hAKmwVXSkH https://t.co/z0lXESwtx3,01_10_2017,not_humanitarian,today in mexicoâ magic realism á¼ÿ á¼ÿd 
#Trump blames delayed message to Mexican quake victims on bad phone reception https://t.co/wFmHfrtYl9 https://t.co/9yQGXhGC9O,02_10_2017,not_humanitarian, trump blames delayed message to mexican quake victims on bad phone reception 
"Book : ""Clash Between Two Kingdoms"" By Angela Strong. #Book #Jesus #PuertoRico #mexicoearthquake #Amazon #Prayer https://t.co/w3gikN9WeT",02_10_2017,not_humanitarian,book clash between two kingdoms by angela strong book jesus puertorico mexicoearthquake amazon prayer 
